Number of Parameters,R=0.5,R=0.6,R=0.7,R=0.8,R=0.9,R=1.0,R=1.1,R=1.2,R=1.3,R=1.4,R=1.5,R=1.6,R=1.7,R=1.8,R=1.9,R=2.0,R=2.1,R=2.2,R=2.3,R=2.4,R=2.5
81,4.94609656780964E-05,9.15794370189493E-05,9.57065701845572E-05,0.000271499104057,0.000426114430481,0.001022153549121,0.001869108188654,0.003791587985185,0.00428839329986,0.01144262037701,0.02018114705195,0.028249801781393,0.046146759722502,0.072818244586607,0.065438345460311,0.210780250691739,0.149150923561765,0.221826063237882,0.275302678791228,0.287405665591858,0.236833731077354
82,2.46209822235199E-05,7.94314708155675E-05,8.33891762671568E-05,0.000205618084133,0.00038433293215,0.000928179533966,0.001449268230569,0.003639159531291,0.003891550955661,0.010217478638162,0.0156347197575,0.026020310834901,0.042664969659197,0.065247515277003,0.058566745749587,0.172720837339315,0.136987230816162,0.208945290969758,0.255273209064086,0.279666380193576,0.23197630166957
83,2.27478649972079E-05,7.31212302350626E-05,5.8035262414462E-05,0.000183386032231,0.000327585947761,0.000850407199672,0.001272471053047,0.002852850595431,0.003468092774839,0.008335172031812,0.012821628195615,0.024252216695782,0.039557325530751,0.056693871246047,0.050988217745727,0.157671566214032,0.126730022009973,0.198280092731699,0.243257702177417,0.27177885810799,0.219595742095425
84,2.18185225545797E-05,6.07115925072321E-05,5.25169393522784E-05,0.000138488319483,0.000270417904349,0.000755048270001,0.001035009973838,0.00253310413008,0.002762112021881,0.006946750935698,0.011685094006124,0.022585250813695,0.035630067373504,0.04781400359143,0.046831115225612,0.144906029882647,0.112594262999873,0.191915193540768,0.233190891827731,0.258144408679328,0.218238839571858
85,1.69948532313402E-05,5.63114924690389E-05,4.77120953305965E-05,0.000122129133544,0.000213274333774,0.000567365049046,0.000847299770062,0.001924183486321,0.002273269181641,0.005916000499702,0.009107731595984,0.021066333365619,0.031835537621307,0.039899030453565,0.039323543542307,0.131737191618922,0.097279563302441,0.175436687441652,0.217285705220209,0.250847136305144,0.214816160950428
86,1.4885792169772E-05,4.43856650469732E-05,3.23751234892278E-05,7.28037100930567E-05,0.000198281864896,0.000468103007409,0.000711776435296,0.001635656898398,0.001756865474863,0.004843944845449,0.006899624934979,0.019358903128465,0.030049009748797,0.035793777202163,0.035299521460717,0.114756258970754,0.086628376107595,0.165285794517091,0.186092424711382,0.22384888251092,0.20306823750565
87,1.35366458368136E-05,3.41377991693381E-05,2.67821267865997E-05,5.86571246529788E-05,0.000179524335706,0.000344534993148,0.000495121705318,0.001439186027289,0.001590205721395,0.004354630745383,0.005083622290273,0.016121611041479,0.027180177101025,0.030617415209119,0.032229672259353,0.104342497086933,0.083043682561933,0.152379026392443,0.162243601564184,0.216686152673124,0.200400545658068
88,1.11941509244629E-05,2.70670162944375E-05,2.42890294617881E-05,4.95751723403437E-05,0.000150931842698,0.000269220615282,0.000429717593032,0.001178873543924,0.001329830487024,0.003733461733813,0.004230422043582,0.01272378558127,0.025097216014495,0.025864822641939,0.028137485021528,0.092433398325983,0.074422594383736,0.138809960995634,0.153534217081393,0.209791008159637,0.187677823078771
89,8.83534069502812E-06,2.08552949035523E-05,2.15304954964823E-05,4.18900574590175E-05,0.000140141180625,0.000258363437367,0.000380582305015,0.001037285325342,0.000755406578018,0.002774591940846,0.003630666183296,0.010870481859445,0.019559575179093,0.021920090213558,0.02565972727329,0.075548333518194,0.06526239667677,0.12349766340629,0.130932797217471,0.206142032489551,0.180841584183973
90,7.69389996631897E-06,1.68059729286485E-05,1.84130259486803E-05,3.13165139201699E-05,0.000112080188464,0.000185713467236,0.000346401835274,0.000764115789415,0.000671496568407,0.002177789770207,0.003101175127934,0.009130523386685,0.016945280667634,0.019212401506455,0.020860932399741,0.065748997423427,0.055271894680538,0.095348111367579,0.118020272943507,0.167873347689639,0.170005686283121
91,6.60579787069349E-06,1.0138051618549E-05,1.57159878569946E-05,2.99033614504474E-05,8.72546379083161E-05,0.000168962715081,0.000237743458733,0.000698019533654,0.000478634507384,0.001957273970991,0.00281313046762,0.006622473220764,0.015247688532406,0.010992535692062,0.018174996326638,0.053932386733939,0.04844364461571,0.08958565817208,0.113478492360713,0.133150337236418,0.16696147839566
92,5.91114413174942E-06,8.13190214976167E-06,1.3564256223364E-05,2.30327545050457E-05,6.67946743374737E-05,0.000147712716689,0.000226742580793,0.000546073634656,0.000385129869916,0.001630253409564,0.002499003981792,0.005789385924697,0.014818604724526,0.008622632480212,0.014807478971863,0.047322667026579,0.037151989339319,0.076182308753956,0.105666658648761,0.116661743914053,0.157680023166278
93,4.70757996363425E-06,6.25815735766366E-06,1.24108928594024E-05,1.77309224107747E-05,5.53790124761511E-05,0.000117188747574,0.000178273080997,0.000478608152129,0.000209632893055,0.00142233863892,0.002204933342839,0.003801269209597,0.011128076597277,0.007843014683645,0.012040193757448,0.042210347449008,0.031118677727304,0.064854804458652,0.093744935014247,0.102641002467026,0.150915641069239
94,4.70757996363425E-06,5.32253981451625E-06,1.00853408299217E-05,1.36232421125104E-05,4.79963572726483E-05,9.75495670398452E-05,0.000161246224697,0.000373219730245,0.000131650970459,0.001023683418237,0.001895888433022,0.003318968788657,0.008425722979911,0.005445320936522,0.009717616722246,0.037725746832539,0.026690994777791,0.051626615671945,0.062721040790065,0.088567492449061,0.141347989824211
95,4.70757996363425E-06,4.33295662984001E-06,5.03702274089246E-06,1.1182855576326E-05,3.93235416253335E-05,5.66447003623427E-05,0.000141158374475,0.000347363180506,9.15537090510865E-05,0.000755034464668,0.001524966016854,0.002825602228787,0.007552611213658,0.003930578940275,0.007302401641014,0.031841418017223,0.021569623368558,0.024248357509241,0.040394450225879,0.072499395460352,0.127854297163591
96,3.93135019661095E-06,3.47577784318265E-06,3.60190741935273E-06,8.18273024103089E-06,3.18655852156002E-05,3.23217851348145E-05,0.000109883275996,0.000254263914588,7.75916115105391E-05,0.000639123954903,0.001261790205513,0.002479180940924,0.006359506997724,0.002930257719042,0.005417916947218,0.02531191479553,0.017882762409718,0.01695547645001,0.035003869496712,0.069155486914198,0.124351911594488
97,3.41616438825021E-06,3.33521564728656E-06,3.03714837262436E-06,5.63629484047645E-06,2.28200286531788E-05,2.65342605947616E-05,7.85366414257949E-05,0.000231861807406,5.09192989830254E-05,0.000369041140865,0.00118909944695,0.001933589233876,0.005050490389605,0.002319264409693,0.003227263849627,0.014652934553963,0.012982900775567,0.015144265471559,0.028747805012423,0.057272892920759,0.108530793756787
98,3.41616438825021E-06,2.89595861094227E-06,2.72527604402217E-06,4.04806684333181E-06,1.71787135650847E-05,2.38566753704195E-05,5.01982899891029E-05,0.000164689999472,3.94333558844195E-05,0.000179135907039,0.001045334396054,0.001801254277461,0.00357164071041,0.001849962231077,0.002688308688387,0.008081424557885,0.006876273405479,0.011646010800737,0.019298687896465,0.050635114731221,0.09849357238596
99,3.41616438825021E-06,2.13855414547659E-06,1.89633520970123E-06,3.90750464743572E-06,1.17231417867636E-05,1.97326794764008E-05,2.73173927494197E-05,0.000146423810819,2.82034367755291E-05,3.37104644895758E-05,0.000729065590965,0.001162512475845,0.002604359145755,0.001331750040217,0.00202351831918,0.004713284713306,0.004323963076801,0.007419262828509,0.01749524235407,0.042662556255482,0.07276305006203
100,2.98882998715833E-06,5.82956782499977E-07,9.87073200202637E-07,3.37223868461578E-06,5.65763012650766E-06,1.29129009009388E-05,1.21774590086199E-05,0.000100201424296,1.48625741863828E-05,1.55660130103197E-05,0.000503175168711,0.000514892035397,0.001949571913505,0.000804047388225,0.001337664321899,0.002614868055313,0.001843826438458,0.005088656175464,0.012663704636365,0.039087388939138,0.066506875763483
101,2.98882998715833E-06,5.82956782499977E-07,2.31551153424547E-07,2.88027085964426E-06,2.64495459017411E-06,1.15926198074323E-05,8.82028050951611E-06,8.84563196577437E-05,6.67796124799391E-06,7.53137491860567E-06,0.000294916522391,0.000273883642255,0.00097126562564,0.000417029340619,0.000851125698403,0.001243844674274,0.000779174147128,0.003927990461589,0.010655619297953,0.032748329354784,0.056333492880334
102,,,-8.78514072688574E-08,2.88027085964426E-06,1.80973865533396E-06,8.53288101720473E-06,7.38265520350279E-06,6.06218586812757E-05,5.21335312121618E-06,2.36822260154312E-06,0.00018708332129,0.000226425688495,0.000255005631302,0.000277272823543,0.000479360536626,0.000570669516478,0.000485654461889,0.002832428282742,0.008358106894693,0.01692132923819,0.032665875168215
103,,,-8.78514072688574E-08,2.35943751655032E-06,1.4006022686841E-06,6.76204781788758E-06,6.16779568725079E-06,3.52259012649636E-05,4.20494435631191E-06,-1.12261542715153E-06,0.000107267186924,6.86552416414177E-05,9.97540097407734E-05,0.000185469365603,0.000244672424001,0.000341817874623,0.00026219187597,0.001741824687878,0.007177251674136,0.007405827211567,0.026124983895047
104,,,-4.56199919214306E-07,1.32467349666765E-06,1.03350888831066E-06,2.94741454666791E-06,3.67407107532358E-06,1.90192007145695E-05,3.69728878004238E-06,-1.74196795986514E-06,5.90875966043303E-05,3.1443271062126E-05,4.13290638070052E-05,2.73958315059097E-05,0.000106146453915,0.000220030733779,0.000145370221777,0.001528951960537,0.005816619858443,0.005418231957376,0.014058195636263
105,,,-4.56199919214306E-07,1.32467349666765E-06,1.03350888831066E-06,2.31739451027391E-06,1.3974647184245E-06,1.23117461039968E-05,3.2643068442173E-06,-2.39959838280956E-06,1.61809728612017E-05,-1.57944263348142E-06,1.65763041939115E-05,8.19088803890811E-06,4.44346104408844E-05,0.000134841858794,0.000124755263111,0.000941143890524,0.003970786015942,0.004725576379256,0.004290404469298
106,,,,,7.42971845739682E-07,9.048696063374E-07,4.47414555551084E-07,1.04787894652736E-05,2.60165645232568E-06,-2.46548693826121E-06,9.16478347228633E-06,-2.27221367506747E-06,2.88278112278828E-06,3.30886011363773E-06,2.12167404705221E-05,2.15104150633527E-05,7.68273043787682E-05,0.00026137674019,0.002782127708447,0.000197168662119,0.000544311586542
107,,,,,4.82555174192711E-07,4.69377686038719E-07,-1.19226352524038E-08,4.34738924956601E-06,1.93963334754965E-06,-2.49497974349921E-06,4.07755992724024E-06,-2.48556709272041E-06,-3.73995768008228E-07,2.52447282740764E-06,1.91578779837442E-06,-1.8379768863408E-06,2.60253498869201E-05,7.0953183284348E-05,0.002158256638816,3.78237926012437E-05,0.000161669793703
108,,,,,4.82555174192711E-07,3.23167676739011E-07,-1.86997884004114E-07,2.44854405539119E-06,1.843624421074E-06,-2.56275099630887E-06,2.81249988550503E-06,-2.52259013004963E-06,-1.81162135269197E-06,2.36508505128352E-06,1.4062498034173E-06,-2.28978412372349E-06,1.03689752061875E-05,-1.20042661785558E-06,0.000702801159692,6.00526952485581E-07,2.80565994791138E-05
109,,,,,4.82555174192711E-07,3.23167676739011E-07,-5.30873559658751E-07,1.51669162828938E-06,1.74008526250713E-06,-2.56275099630887E-06,2.6185993351957E-06,-2.52259013004963E-06,-1.81162135269197E-06,2.23707305642584E-06,1.4062498034173E-06,-2.48180225534522E-06,3.08358433940281E-06,-1.20042661785558E-06,-1.92771071229725E-06,-3.0760541073116E-06,-3.99096448755465E-07
110,,,,,4.82555174192711E-07,,-5.30873559658751E-07,-6.9716372341766E-07,1.74008526250713E-06,,2.6185993351957E-06,,,2.23707305642584E-06,,-2.48180225534522E-06,3.08358433940281E-06,,-1.92771071229725E-06,-3.0760541073116E-06,-3.99096448755465E-07
111,,,,,4.82555174192711E-07,,,-6.9716372341766E-07,,,,,,,,,,,,,
112,,,,,2.13980983438944E-07,,,,,,,,,,,,,,,,
113,,,,,2.13980983438944E-07,,,,,,,,,,,,,,,,
